collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
NSBS,NSBS-1393338-2021-08-08,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62364,A69-9001,A69-9001-62364,,pinger,,,2021-11-16 10:37:14,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2021,11,16,320,10.620555555555557,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62364-2240057,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393338-2021-08-08,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX184,250313,169.0,165.0,A69-9001-62364,A69-9001,A69-9001-62364,,pinger,,,2021-11-16 10:37:14,UTC,-63.50016,43.35545,0101000020E610000039622D3E05C04FC07DAEB6627FAD4540,2021,11,16,320,10.620555555555557,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62364-2240058,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393338-2021-08-08,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62364,A69-9001,A69-9001-62364,,pinger,,,2021-11-16 10:40:49,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2021,11,16,320,10.680277777777777,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62364-2240059,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2021-10-20,NSBS,NSBS,"~20km off Eastern Passage, Nova Scotia",release,,,A69-9001-62366,,,,,,,2021-08-10 14:17:00,UTC,-63.28121,44.23611,0101000020E610000072A774B0FEA34FC018213CDA381E4640,2021,8,10,222,14.283333333333333,"~20km off Eastern Passage, Nova Scotia",,"Whoriskey, F., Davis, B. 2013. Ocean Tracking Network Nova Scotia Blue Shark Tracking",NSBS-1393340-2021-08-10-release-A69-9001-62366,Brendal Davis (brendal.a.davis@gmail.com),Fred Whoriskey (fwhoriskey@dal.ca)
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX013,250290,101,93,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 16:04:54,UTC,-63.45573,44.40899,0101000020E61000004B2E104E55BA4FC0F0EA0BD759344640,2021,8,10,222,16.081666666666667,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228797,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX012,250280,91,83,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 16:28:02,UTC,-63.46231,44.41449,0101000020E6100000AD951AEB2CBB4FC08E89DEF30D354640,2021,8,10,222,16.46722222222222,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228801,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX012,250280,91,83,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 16:35:40,UTC,-63.46231,44.41449,0101000020E6100000AD951AEB2CBB4FC08E89DEF30D354640,2021,8,10,222,16.594444444444445,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228803,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:34:03,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,18.5675,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153372,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:35:59,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,18.599722222222223,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153373,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:39:45,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,18.662499999999998,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153374,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX013,250290,101,93,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:40:45,UTC,-63.45573,44.40899,0101000020E61000004B2E104E55BA4FC0F0EA0BD759344640,2021,8,10,222,18.679166666666667,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228848,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:41:39,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,18.694166666666668,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153375,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX013,250290,101,93,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:42:39,UTC,-63.45573,44.40899,0101000020E61000004B2E104E55BA4FC0F0EA0BD759344640,2021,8,10,222,18.710833333333333,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228849,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX013,250290,101,93,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:44:22,UTC,-63.45573,44.40899,0101000020E61000004B2E104E55BA4FC0F0EA0BD759344640,2021,8,10,222,18.739444444444445,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228850,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX013,250290,101,93,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:46:13,UTC,-63.45573,44.40899,0101000020E61000004B2E104E55BA4FC0F0EA0BD759344640,2021,8,10,222,18.77027777777778,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228851,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX013,250290,101,93,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:47:51,UTC,-63.45573,44.40899,0101000020E61000004B2E104E55BA4FC0F0EA0BD759344640,2021,8,10,222,18.797500000000003,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228852,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX013,250290,101,93,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:49:32,UTC,-63.45573,44.40899,0101000020E61000004B2E104E55BA4FC0F0EA0BD759344640,2021,8,10,222,18.825555555555557,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228853,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-06-06,HFX,HFX,HFX013,250290,101,93,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:51:19,UTC,-63.45573,44.40899,0101000020E61000004B2E104E55BA4FC0F0EA0BD759344640,2021,8,10,222,18.85527777777778,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2228854,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:54:10,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,18.902777777777775,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153376,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:57:39,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,18.960833333333333,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153377,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 18:59:41,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,18.994722222222222,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153378,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:01:38,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.02722222222222,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153379,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:03:29,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.058055555555555,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153380,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:05:05,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.084722222222222,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153381,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:06:44,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.112222222222222,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153382,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:08:26,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.140555555555554,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153383,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:10:15,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.170833333333334,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153384,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:14:21,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.239166666666666,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153385,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:16:21,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.272499999999997,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153386,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:18:17,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.304722222222225,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153387,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:20:04,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.334444444444443,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153388,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:22:03,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.3675,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153389,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:25:37,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.426944444444445,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153390,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:27:25,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.456944444444442,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153391,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:29:26,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.490555555555556,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153392,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:31:24,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.523333333333333,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153393,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:33:16,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.554444444444446,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153394,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:36:35,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.609722222222224,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153395,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393340-2021-08-10,Prionace glauca,blue shark,2022-01-28,HFX,HFX,HFX014,250154,97,89,A69-9001-62366,A69-9001,A69-9001-62366,,pinger,,,2021-08-10 19:49:34,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2021,8,10,222,19.82611111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62366-2153396,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
