collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:23:19,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2022,5,28,148,5.3886111111111115,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247116,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:24:56,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2022,5,28,148,5.415555555555556,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247117,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX186,250305,169.0,165.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:25:10,UTC,-63.49984,43.34124,0101000020E6100000C79DD2C1FABF4FC0240B98C0ADAB4540,2022,5,28,148,5.419444444444445,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247118,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:26:37,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2022,5,28,148,5.443611111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247119,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:28:22,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2022,5,28,148,5.472777777777778,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247120,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX186,250305,169.0,165.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:28:24,UTC,-63.49984,43.34124,0101000020E6100000C79DD2C1FABF4FC0240B98C0ADAB4540,2022,5,28,148,5.473333333333334,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247121,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX186,250305,169.0,165.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:30:05,UTC,-63.49984,43.34124,0101000020E6100000C79DD2C1FABF4FC0240B98C0ADAB4540,2022,5,28,148,5.501388888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247122,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:30:17,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2022,5,28,148,5.504722222222222,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247123,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:32:03,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2022,5,28,148,5.534166666666667,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247124,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX186,250305,169.0,165.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:33:45,UTC,-63.49984,43.34124,0101000020E6100000C79DD2C1FABF4FC0240B98C0ADAB4540,2022,5,28,148,5.5625,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247125,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX185,250287,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:33:59,UTC,-63.49992,43.34844,0101000020E6100000E44EE960FDBF4FC0224F92AE99AC4540,2022,5,28,148,5.566388888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247126,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX186,250305,169.0,165.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 05:35:31,UTC,-63.49984,43.34124,0101000020E6100000C79DD2C1FABF4FC0240B98C0ADAB4540,2022,5,28,148,5.591944444444444,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247127,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 07:56:06,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,7.9350000000000005,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247128,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 07:59:27,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,7.990833333333334,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247129,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:01:16,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.021111111111113,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247130,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:05:22,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.089444444444444,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247131,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:10:52,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.181111111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247132,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:12:36,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.209999999999999,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247133,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:14:28,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.24111111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247134,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:14:43,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.245277777777776,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247135,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:16:08,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.26888888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247138,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:18:22,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.306111111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247140,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:19:48,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.33,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247142,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:20:16,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.337777777777779,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247143,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:21:32,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.358888888888888,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247144,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:21:58,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.366111111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247145,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:23:47,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.396388888888888,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247146,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:25:08,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.418888888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247147,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:25:50,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.430555555555555,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247148,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:27:51,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.464166666666666,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247149,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX189,250121,170.0,166.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:29:00,UTC,-63.50031,43.31984,0101000020E61000004EEE77280AC04FC0F0F96184F0A84540,2022,5,28,148,8.483333333333333,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247150,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:29:48,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.496666666666666,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247151,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:31:38,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.527222222222223,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247152,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:33:43,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.561944444444444,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247153,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:35:48,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.596666666666668,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247154,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:37:52,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.631111111111112,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247155,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:39:56,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.665555555555557,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247156,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-1393342-2021-08-10,Prionace glauca,blue shark,2023-01-04,HFX,HFX,HFX190,250339,172.0,168.0,A69-9001-62368,A69-9001,A69-9001-62368,,pinger,,,2022-05-28 08:41:58,UTC,-63.50029,43.31237,0101000020E61000000742B28009C04FC032207BBDFBA74540,2022,5,28,148,8.699444444444445,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9001-62368-2247157,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
